# SIMULATED DATA, procedural CMB-like field (NOT real Planck data)
# Generated by: /scripts/simulate/cmb_map.ts
# To replace with real Planck SMICA: see /scripts/fetch/cmb_map.md
# Real source: Planck 2018 results IV, A&A 641, A4
# Schema: x (Mollweide, -2..2), y (Mollweide, -1..1), t_uk (microkelvin)
# Grid: 480x240 Mollweide cells, 89876 interior points
x,y,t_uk
0.7641,0.7992,21.20
0.7724,0.7992,61.22
0.7808,0.7992,30.81
0.7891,0.7992,-96.68
0.7975,0.7992,-131.94
0.8058,0.7992,85.95
0.8142,0.7992,-1.48
0.8225,0.7992,98.15
0.8309,0.7992,90.21
0.8392,0.7992,-21.90
0.8476,0.7992,-141.28
0.8559,0.7992,-287.35
0.8643,0.7992,-27.35
0.8727,0.7992,-7.00
0.8810,0.7992,18.33
0.8894,0.7992,31.41
0.8977,0.7992,-129.70
0.9061,0.7992,-105.90
0.9144,0.7992,-35.01
0.9228,0.7992,86.26
0.9311,0.7992,103.82
0.9395,0.7992,15.91
0.9478,0.7992,61.14
0.9562,0.7992,-37.64
0.9645,0.7992,-0.24
0.9729,0.7992,-20.13
0.9812,0.7992,48.80
0.9896,0.7992,-121.54
0.9979,0.7992,87.80
1.0063,0.7992,-71.86
1.0146,0.7992,135.99
1.0230,0.7992,67.69
1.0313,0.7992,-10.00
1.0397,0.7992,-46.18
1.0480,0.7992,53.03
1.0564,0.7992,-17.35
1.0647,0.7992,-6.65
1.0731,0.7992,-98.26
1.0814,0.7992,-13.22
1.0898,0.7992,-60.83
1.0981,0.7992,26.21
1.1065,0.7992,52.55
1.1148,0.7992,50.94
1.1232,0.7992,-63.04
1.1315,0.7992,53.90
1.1399,0.7992,92.18
1.1482,0.7992,-70.91
1.1566,0.7992,28.97
1.1649,0.7992,50.41
1.1733,0.7992,81.43
1.1816,0.7992,-18.73
1.1900,0.7992,-58.41
1.1983,0.7992,-15.06
-1.1733,0.8075,18.95
-1.1649,0.8075,170.05
-1.1566,0.8075,73.93
-1.1482,0.8075,-104.13
-1.1399,0.8075,94.67
-1.1315,0.8075,148.48
-1.1232,0.8075,23.84
-1.1148,0.8075,57.60
-1.1065,0.8075,-69.88
-1.0981,0.8075,51.29
-1.0898,0.8075,5.56
-1.0814,0.8075,-149.81
-1.0731,0.8075,3.26
-1.0647,0.8075,-53.89
-1.0564,0.8075,-33.61
-1.0480,0.8075,-59.33
-1.0397,0.8075,-19.03
-1.0313,0.8075,-119.81
-1.0230,0.8075,21.90
-1.0146,0.8075,49.32
-1.0063,0.8075,-54.03
-0.9979,0.8075,52.16
-0.9896,0.8075,-147.91
-0.9812,0.8075,102.68
-0.9729,0.8075,18.83
-0.9645,0.8075,59.28
-0.9562,0.8075,27.72
-0.9478,0.8075,17.34
-0.9395,0.8075,130.85
-0.9311,0.8075,172.89
-0.9228,0.8075,-124.91
-0.9144,0.8075,10.09
-0.9061,0.8075,-61.44
-0.8977,0.8075,80.04
-0.8894,0.8075,55.05
-0.8810,0.8075,-104.71
-0.8727,0.8075,-22.86
-0.8643,0.8075,28.21
-0.8559,0.8075,55.48
-0.8476,0.8075,-53.51
-0.8392,0.8075,-9.23
-0.8309,0.8075,-78.38
-0.8225,0.8075,-34.35
-0.8142,0.8075,-91.53
-0.8058,0.8075,-75.00
-0.7975,0.8075,-76.28
-0.7891,0.8075,-28.81
-0.7808,0.8075,-22.23
-0.7724,0.8075,-88.84
-0.7641,0.8075,11.64
-0.7557,0.8075,44.98
-0.7474,0.8075,98.19
-0.7390,0.8075,-63.33
-0.7307,0.8075,-3.09
-0.7223,0.8075,16.18
-0.7140,0.8075,-29.06
-0.7056,0.8075,-116.18
-0.6973,0.8075,35.01
-0.6889,0.8075,-108.21
-0.6806,0.8075,15.09
-0.6722,0.8075,11.03
-0.6639,0.8075,27.12
-0.6555,0.8075,111.66
-0.6472,0.8075,-47.60
-0.6388,0.8075,30.73
-0.6305,0.8075,121.57
-0.6221,0.8075,59.60
-0.6138,0.8075,-12.76
-0.6054,0.8075,83.03
-0.5971,0.8075,-11.73
-0.5887,0.8075,-135.29
-0.5804,0.8075,19.22
-0.5720,0.8075,-6.09
-0.5637,0.8075,3.11
-0.5553,0.8075,-132.42
-0.5470,0.8075,-97.66
-0.5386,0.8075,-56.19
-0.5303,0.8075,128.90
-0.5219,0.8075,2.22
-0.5136,0.8075,65.42
-0.5052,0.8075,-114.47
-0.4969,0.8075,10.20
-0.4885,0.8075,-58.78
-0.4802,0.8075,-51.62
-0.4718,0.8075,-96.63
-0.4635,0.8075,128.02
-0.4551,0.8075,7.76
-0.4468,0.8075,25.51
-0.4384,0.8075,-126.97
-0.4301,0.8075,-12.59
-0.4217,0.8075,20.69
-0.4134,0.8075,46.57
-0.4050,0.8075,-64.11
-0.3967,0.8075,16.41
-0.3883,0.8075,101.31
-0.3800,0.8075,39.35
-0.3716,0.8075,-80.21
-0.3633,0.8075,-32.30
-0.3549,0.8075,-8.66
-0.3466,0.8075,-84.15
-0.3382,0.8075,-124.29
-0.3299,0.8075,140.79
-0.3215,0.8075,-77.51
-0.3132,0.8075,-7.89
-0.3048,0.8075,-9.90
-0.2965,0.8075,-80.34
-0.2881,0.8075,11.56
-0.2797,0.8075,63.14
-0.2714,0.8075,38.24
-0.2630,0.8075,-80.94
-0.2547,0.8075,81.33
-0.2463,0.8075,-5.36
-0.2380,0.8075,132.85
-0.2296,0.8075,50.19
-0.2213,0.8075,-33.50
-0.2129,0.8075,-47.52
-0.2046,0.8075,85.08
-0.1962,0.8075,16.56
-0.1879,0.8075,23.38
-0.1795,0.8075,-4.47
-0.1712,0.8075,-47.46
-0.1628,0.8075,4.50
-0.1545,0.8075,0.72
-0.1461,0.8075,-82.31
-0.1378,0.8075,246.67
-0.1294,0.8075,-99.89
-0.1211,0.8075,58.71
-0.1127,0.8075,153.08
-0.1044,0.8075,-127.26
-0.0960,0.8075,196.03
-0.0877,0.8075,-54.68
-0.0793,0.8075,15.38
-0.0710,0.8075,66.19
-0.0626,0.8075,56.14
-0.0543,0.8075,169.90
-0.0459,0.8075,6.11
-0.0376,0.8075,51.63
-0.0292,0.8075,-13.08
-0.0209,0.8075,15.84
-0.0125,0.8075,-14.65
-0.0042,0.8075,186.16
0.0042,0.8075,-37.64
0.0125,0.8075,39.98
0.0209,0.8075,170.91
0.0292,0.8075,-6.29
0.0376,0.8075,-27.60
0.0459,0.8075,36.48
0.0543,0.8075,-17.79
0.0626,0.8075,68.19
0.0710,0.8075,-60.49
0.0793,0.8075,-143.80
0.0877,0.8075,-24.94
0.0960,0.8075,14.86
0.1044,0.8075,-63.26
0.1127,0.8075,61.81
0.1211,0.8075,109.65
0.1294,0.8075,-100.93
0.1378,0.8075,-96.68
0.1461,0.8075,-66.72
0.1545,0.8075,-21.66
0.1628,0.8075,29.70
0.1712,0.8075,67.03
0.1795,0.8075,42.44
0.1879,0.8075,-51.70
0.1962,0.8075,-53.42
0.2046,0.8075,-158.61
0.2129,0.8075,-125.59
0.2213,0.8075,117.17
0.2296,0.8075,-17.70
0.2380,0.8075,-63.88
0.2463,0.8075,102.58
0.2547,0.8075,-4.86
0.2630,0.8075,-17.96
0.2714,0.8075,-62.48
0.2797,0.8075,-130.85
0.2881,0.8075,-90.38
0.2965,0.8075,-270.57
0.3048,0.8075,-98.09
0.3132,0.8075,58.53
0.3215,0.8075,-98.38
0.3299,0.8075,-109.67
0.3382,0.8075,49.72
0.3466,0.8075,96.80
0.3549,0.8075,145.63
0.3633,0.8075,22.36
0.3716,0.8075,-19.72
0.3800,0.8075,-155.18
0.3883,0.8075,-27.69
0.3967,0.8075,24.20
0.4050,0.8075,-91.83
0.4134,0.8075,-106.95
0.4217,0.8075,-129.98
0.4301,0.8075,-138.76
0.4384,0.8075,-84.64
0.4468,0.8075,-151.74
0.4551,0.8075,58.87
0.4635,0.8075,-116.29
0.4718,0.8075,-244.20
0.4802,0.8075,-80.33
0.4885,0.8075,-68.84
0.4969,0.8075,-30.85
0.5052,0.8075,-114.14
0.5136,0.8075,-2.93
0.5219,0.8075,-57.95
0.5303,0.8075,-123.25
0.5386,0.8075,-182.54
0.5470,0.8075,-94.72
0.5553,0.8075,-59.78
0.5637,0.8075,-81.38
0.5720,0.8075,-126.01
0.5804,0.8075,-191.29
0.5887,0.8075,-111.88
0.5971,0.8075,-97.15
0.6054,0.8075,-181.39
0.6138,0.8075,1.15
0.6221,0.8075,-118.45
0.6305,0.8075,-95.22
0.6388,0.8075,-67.83
0.6472,0.8075,-124.98
0.6555,0.8075,-49.60
0.6639,0.8075,-135.30
0.6722,0.8075,21.14
0.6806,0.8075,-114.24
0.6889,0.8075,-10.03
0.6973,0.8075,69.27
0.7056,0.8075,31.54
0.7140,0.8075,61.17
0.7223,0.8075,-87.95
0.7307,0.8075,-54.58
0.7390,0.8075,-96.04
0.7474,0.8075,16.21
0.7557,0.8075,18.82
0.7641,0.8075,-37.63
0.7724,0.8075,-108.39
0.7808,0.8075,-67.43
0.7891,0.8075,15.56
0.7975,0.8075,-27.17
0.8058,0.8075,-33.41
0.8142,0.8075,14.88
0.8225,0.8075,-155.19
0.8309,0.8075,22.65
0.8392,0.8075,88.11
0.8476,0.8075,71.94
0.8559,0.8075,6.64
0.8643,0.8075,172.26
0.8727,0.8075,52.53
0.8810,0.8075,-175.29
0.8894,0.8075,-133.50
0.8977,0.8075,34.45
0.9061,0.8075,-25.59
0.9144,0.8075,-148.63
0.9228,0.8075,46.60
0.9311,0.8075,-11.09
0.9395,0.8075,65.70
0.9478,0.8075,101.76
0.9562,0.8075,-97.18
0.9645,0.8075,89.51
0.9729,0.8075,-28.88
0.9812,0.8075,176.22
0.9896,0.8075,96.68
0.9979,0.8075,12.14
1.0063,0.8075,215.51
1.0146,0.8075,91.27
1.0230,0.8075,50.05
1.0313,0.8075,94.76
1.0397,0.8075,150.55
1.0480,0.8075,82.91
1.0564,0.8075,-61.33
1.0647,0.8075,-45.89
1.0731,0.8075,-155.92
1.0814,0.8075,-80.08
1.0898,0.8075,-27.45
1.0981,0.8075,-38.36
1.1065,0.8075,-52.21
1.1148,0.8075,-79.44
1.1232,0.8075,31.19
1.1315,0.8075,-57.72
1.1399,0.8075,-5.50
1.1482,0.8075,9.91
1.1566,0.8075,-74.61
1.1649,0.8075,-3.89
1.1733,0.8075,53.81
-1.1482,0.8159,-63.84
-1.1399,0.8159,-66.54
-1.1315,0.8159,32.88
-1.1232,0.8159,85.60
-1.1148,0.8159,-83.00
-1.1065,0.8159,-89.05
-1.0981,0.8159,-54.99
-1.0898,0.8159,28.66
-1.0814,0.8159,-27.66
-1.0731,0.8159,-75.45
-1.0647,0.8159,83.23
-1.0564,0.8159,-7.19
-1.0480,0.8159,118.35
-1.0397,0.8159,-86.02
-1.0313,0.8159,-94.68
-1.0230,0.8159,-74.07
-1.0146,0.8159,-69.74
-1.0063,0.8159,-43.44
-0.9979,0.8159,-28.67
-0.9896,0.8159,-100.64
-0.9812,0.8159,-130.43
-0.9729,0.8159,-27.40
-0.9645,0.8159,-172.97
-0.9562,0.8159,2.62
-0.9478,0.8159,142.35
-0.9395,0.8159,161.93
-0.9311,0.8159,-96.73
-0.9228,0.8159,47.88
-0.9144,0.8159,89.24
-0.9061,0.8159,68.38
-0.8977,0.8159,189.94
-0.8894,0.8159,71.61
-0.8810,0.8159,-3.03
-0.8727,0.8159,28.99
-0.8643,0.8159,-98.33
-0.8559,0.8159,-93.72
-0.8476,0.8159,27.01
-0.8392,0.8159,-130.01
-0.8309,0.8159,-113.95
-0.8225,0.8159,-1.33
-0.8142,0.8159,30.34
-0.8058,0.8159,-25.28
-0.7975,0.8159,-65.40
-0.7891,0.8159,-90.69
-0.7808,0.8159,57.45
-0.7724,0.8159,21.61
-0.7641,0.8159,-11.31
-0.7557,0.8159,-34.21
-0.7474,0.8159,56.55
-0.7390,0.8159,177.43
-0.7307,0.8159,73.56
-0.7223,0.8159,22.55
-0.7140,0.8159,-65.95
-0.7056,0.8159,-8.98
-0.6973,0.8159,-69.23
-0.6889,0.8159,36.87
-0.6806,0.8159,-34.49
-0.6722,0.8159,-26.07
-0.6639,0.8159,3.01
-0.6555,0.8159,84.24
-0.6472,0.8159,74.33
-0.6388,0.8159,-34.53
-0.6305,0.8159,-24.19
-0.6221,0.8159,-19.75
-0.6138,0.8159,-222.47
-0.6054,0.8159,-64.74
-0.5971,0.8159,68.97
-0.5887,0.8159,-69.40
-0.5804,0.8159,-71.43
-0.5720,0.8159,-26.09
-0.5637,0.8159,8.39
-0.5553,0.8159,-22.02
-0.5470,0.8159,-8.76
-0.5386,0.8159,156.08
-0.5303,0.8159,60.68
-0.5219,0.8159,-11.81
-0.5136,0.8159,-69.97
-0.5052,0.8159,48.27
-0.4969,0.8159,-95.90
-0.4885,0.8159,143.00
-0.4802,0.8159,107.38
-0.4718,0.8159,72.74
-0.4635,0.8159,-11.67
-0.4551,0.8159,-116.32
-0.4468,0.8159,1.16
-0.4384,0.8159,124.74
-0.4301,0.8159,17.87
-0.4217,0.8159,93.70
-0.4134,0.8159,49.39
-0.4050,0.8159,56.88
-0.3967,0.8159,-16.64
-0.3883,0.8159,9.69
-0.3800,0.8159,-18.22
-0.3716,0.8159,-7.43
-0.3633,0.8159,9.77
-0.3549,0.8159,78.55
-0.3466,0.8159,-39.80
-0.3382,0.8159,-16.36
-0.3299,0.8159,56.60
-0.3215,0.8159,-135.20
-0.3132,0.8159,41.73
-0.3048,0.8159,-30.84
-0.2965,0.8159,25.18
-0.2881,0.8159,77.81
-0.2797,0.8159,-41.15
-0.2714,0.8159,-52.09
-0.2630,0.8159,-42.49
-0.2547,0.8159,104.59
-0.2463,0.8159,-15.94
-0.2380,0.8159,85.45
-0.2296,0.8159,-11.22
-0.2213,0.8159,-80.65
-0.2129,0.8159,-141.60
-0.2046,0.8159,-6.41
-0.1962,0.8159,-155.94
-0.1879,0.8159,-20.36
-0.1795,0.8159,-66.05
-0.1712,0.8159,-65.40
-0.1628,0.8159,59.50
-0.1545,0.8159,19.07
-0.1461,0.8159,40.40
-0.1378,0.8159,40.60
-0.1294,0.8159,-81.36
-0.1211,0.8159,64.82
-0.1127,0.8159,-5.93
-0.1044,0.8159,-103.35
-0.0960,0.8159,45.36
-0.0877,0.8159,33.32
-0.0793,0.8159,-79.86
-0.0710,0.8159,52.01
-0.0626,0.8159,1.20
-0.0543,0.8159,70.60
-0.0459,0.8159,11.32
-0.0376,0.8159,-34.88
-0.0292,0.8159,16.90
-0.0209,0.8159,125.34
-0.0125,0.8159,-54.80
-0.0042,0.8159,20.09
0.0042,0.8159,-82.23
0.0125,0.8159,27.03
0.0209,0.8159,25.88
0.0292,0.8159,-91.63
0.0376,0.8159,38.48
0.0459,0.8159,-97.26
0.0543,0.8159,87.91
0.0626,0.8159,-110.85
0.0710,0.8159,62.11
0.0793,0.8159,78.24
0.0877,0.8159,64.62
0.0960,0.8159,22.90
0.1044,0.8159,-49.57
0.1127,0.8159,81.73
0.1211,0.8159,-132.23
0.1294,0.8159,-129.13
0.1378,0.8159,45.73
0.1461,0.8159,42.07
0.1545,0.8159,-216.28
0.1628,0.8159,-92.57
0.1712,0.8159,122.50
0.1795,0.8159,42.89
0.1879,0.8159,8.99
0.1962,0.8159,-38.71
0.2046,0.8159,-11.02
0.2129,0.8159,-94.57
0.2213,0.8159,-12.98
0.2296,0.8159,-51.11
0.2380,0.8159,61.36
0.2463,0.8159,-13.77
0.2547,0.8159,8.41
0.2630,0.8159,63.56
0.2714,0.8159,-9.87
0.2797,0.8159,15.74
0.2881,0.8159,70.13
0.2965,0.8159,-82.06
0.3048,0.8159,20.46
0.3132,0.8159,-60.23
0.3215,0.8159,10.94
0.3299,0.8159,-14.05
0.3382,0.8159,-115.35
0.3466,0.8159,-54.08
0.3549,0.8159,-63.44
0.3633,0.8159,-77.37
0.3716,0.8159,-63.15
0.3800,0.8159,-54.66
0.3883,0.8159,-25.79
0.3967,0.8159,-122.05
0.4050,0.8159,-64.52
0.4134,0.8159,-99.71
0.4217,0.8159,-5.21
0.4301,0.8159,-17.12
0.4384,0.8159,-55.15
0.4468,0.8159,-50.68
0.4551,0.8159,-109.93
0.4635,0.8159,-15.97
0.4718,0.8159,88.16
0.4802,0.8159,-90.84
0.4885,0.8159,-6.04
0.4969,0.8159,-170.39
0.5052,0.8159,-25.91
0.5136,0.8159,-89.89
0.5219,0.8159,-130.80
0.5303,0.8159,-179.68
0.5386,0.8159,-133.01
0.5470,0.8159,-80.55
0.5553,0.8159,2.58
0.5637,0.8159,11.42
0.5720,0.8159,-60.51
0.5804,0.8159,-4.18
0.5887,0.8159,-37.46
0.5971,0.8159,-189.67
0.6054,0.8159,-43.66
0.6138,0.8159,-17.87
0.6221,0.8159,-15.63
0.6305,0.8159,-60.75
0.6388,0.8159,68.21
0.6472,0.8159,-28.38
0.6555,0.8159,-79.43
0.6639,0.8159,-21.73
0.6722,0.8159,-204.47
0.6806,0.8159,-81.74
0.6889,0.8159,-86.61
0.6973,0.8159,164.97
0.7056,0.8159,-9.13
0.7140,0.8159,-98.11
0.7223,0.8159,52.81
0.7307,0.8159,-73.49
0.7390,0.8159,-84.81
0.7474,0.8159,-84.54
0.7557,0.8159,77.38
0.7641,0.8159,-56.61
0.7724,0.8159,-4.77
0.7808,0.8159,-29.48
0.7891,0.8159,47.96
0.7975,0.8159,6.92
0.8058,0.8159,-31.71
0.8142,0.8159,11.11
0.8225,0.8159,92.66
0.8309,0.8159,18.65
0.8392,0.8159,-86.16
0.8476,0.8159,9.04
0.8559,0.8159,12.30
0.8643,0.8159,-76.41
0.8727,0.8159,-3.15
0.8810,0.8159,43.64
0.8894,0.8159,49.69
0.8977,0.8159,-11.99
0.9061,0.8159,-8.24
0.9144,0.8159,-59.26
0.9228,0.8159,-44.22
0.9311,0.8159,118.35
0.9395,0.8159,-30.84
0.9478,0.8159,-57.96
0.9562,0.8159,-18.39
0.9645,0.8159,36.09
0.9729,0.8159,71.19
0.9812,0.8159,16.31
0.9896,0.8159,38.66
0.9979,0.8159,47.88
1.0063,0.8159,-22.22
1.0146,0.8159,-79.09
1.0230,0.8159,159.44
1.0313,0.8159,-115.87
1.0397,0.8159,93.53
1.0480,0.8159,155.05
1.0564,0.8159,-79.70
1.0647,0.8159,-108.60
1.0731,0.8159,1.72
1.0814,0.8159,120.02
1.0898,0.8159,-18.65
1.0981,0.8159,14.91
1.1065,0.8159,8.32
1.1148,0.8159,-31.48
1.1232,0.8159,-9.97
1.1315,0.8159,28.61
1.1399,0.8159,116.76
1.1482,0.8159,127.36
-1.1315,0.8243,0.46
-1.1232,0.8243,32.61
-1.1148,0.8243,-38.09
-1.1065,0.8243,-64.83
-1.0981,0.8243,5.78
-1.0898,0.8243,-185.00
-1.0814,0.8243,-68.78
-1.0731,0.8243,79.21
-1.0647,0.8243,-35.54
-1.0564,0.8243,-77.72
-1.0480,0.8243,20.37
-1.0397,0.8243,-109.31
-1.0313,0.8243,54.16
-1.0230,0.8243,29.58
-1.0146,0.8243,-57.54
-1.0063,0.8243,48.81
-0.9979,0.8243,50.08
-0.9896,0.8243,13.80
-0.9812,0.8243,91.28
-0.9729,0.8243,111.92
-0.9645,0.8243,-53.94
-0.9562,0.8243,-80.63
-0.9478,0.8243,-64.59
-0.9395,0.8243,121.01
-0.9311,0.8243,-35.02
-0.9228,0.8243,-117.70
-0.9144,0.8243,141.30
-0.9061,0.8243,-66.91
-0.8977,0.8243,101.36
-0.8894,0.8243,57.43
-0.8810,0.8243,-0.10
-0.8727,0.8243,62.16
-0.8643,0.8243,16.31
-0.8559,0.8243,8.75
-0.8476,0.8243,-67.15
-0.8392,0.8243,121.00
-0.8309,0.8243,-96.48
-0.8225,0.8243,135.07
-0.8142,0.8243,78.39
-0.8058,0.8243,-27.34
-0.7975,0.8243,25.33
-0.7891,0.8243,-97.65
-0.7808,0.8243,182.16
-0.7724,0.8243,-65.31
-0.7641,0.8243,95.44
-0.7557,0.8243,-11.69
-0.7474,0.8243,67.70
-0.7390,0.8243,-9.33
-0.7307,0.8243,28.06
-0.7223,0.8243,-40.50
-0.7140,0.8243,-111.86
-0.7056,0.8243,27.53
-0.6973,0.8243,-24.31
-0.6889,0.8243,-72.83
-0.6806,0.8243,-31.85
-0.6722,0.8243,-91.33
-0.6639,0.8243,33.26
-0.6555,0.8243,-70.62
-0.6472,0.8243,59.04
-0.6388,0.8243,-19.89
-0.6305,0.8243,172.64
-0.6221,0.8243,-22.80
-0.6138,0.8243,39.81
-0.6054,0.8243,91.90
-0.5971,0.8243,-53.26
-0.5887,0.8243,76.03
-0.5804,0.8243,-6.84
-0.5720,0.8243,-49.72
-0.5637,0.8243,-95.67
-0.5553,0.8243,121.28
-0.5470,0.8243,-3.06
-0.5386,0.8243,29.41
-0.5303,0.8243,33.55
-0.5219,0.8243,-101.09
-0.5136,0.8243,-14.65
-0.5052,0.8243,17.04
-0.4969,0.8243,-136.87
-0.4885,0.8243,-207.81
-0.4802,0.8243,4.94
-0.4718,0.8243,166.69
-0.4635,0.8243,-222.20
-0.4551,0.8243,3.41
-0.4468,0.8243,-57.90
-0.4384,0.8243,12.08
-0.4301,0.8243,73.68
-0.4217,0.8243,3.69
-0.4134,0.8243,16.82
-0.4050,0.8243,13.86
-0.3967,0.8243,38.63
-0.3883,0.8243,102.94
-0.3800,0.8243,-49.23
-0.3716,0.8243,-34.08
-0.3633,0.8243,30.08
-0.3549,0.8243,-21.17
-0.3466,0.8243,-96.78
-0.3382,0.8243,-220.86
-0.3299,0.8243,32.56
-0.3215,0.8243,70.43
-0.3132,0.8243,-56.63
-0.3048,0.8243,10.61
-0.2965,0.8243,-28.10
-0.2881,0.8243,11.89
-0.2797,0.8243,-55.06
-0.2714,0.8243,40.58
-0.2630,0.8243,70.11
-0.2547,0.8243,14.50
-0.2463,0.8243,131.89
-0.2380,0.8243,32.39
-0.2296,0.8243,1.79
-0.2213,0.8243,-93.26
-0.2129,0.8243,151.15
-0.2046,0.8243,-43.51
-0.1962,0.8243,22.36
-0.1879,0.8243,76.20
-0.1795,0.8243,2.91
-0.1712,0.8243,205.90
-0.1628,0.8243,-5.74
-0.1545,0.8243,52.89
-0.1461,0.8243,-109.84
-0.1378,0.8243,125.65
-0.1294,0.8243,73.92
-0.1211,0.8243,38.02
-0.1127,0.8243,-14.00
-0.1044,0.8243,72.96
-0.0960,0.8243,61.87
-0.0877,0.8243,105.46
-0.0793,0.8243,-87.56
-0.0710,0.8243,-41.21
-0.0626,0.8243,-69.47
-0.0543,0.8243,19.11
-0.0459,0.8243,8.08
-0.0376,0.8243,111.45
-0.0292,0.8243,5.28
-0.0209,0.8243,88.74
-0.0125,0.8243,-19.97
-0.0042,0.8243,45.38
0.0042,0.8243,234.29
0.0125,0.8243,30.54
0.0209,0.8243,94.62
0.0292,0.8243,158.86
0.0376,0.8243,47.25
0.0459,0.8243,31.60
0.0543,0.8243,26.36
0.0626,0.8243,-60.96
0.0710,0.8243,42.64
0.0793,0.8243,-96.78
0.0877,0.8243,193.77
0.0960,0.8243,-203.86
0.1044,0.8243,29.60
0.1127,0.8243,38.54
0.1211,0.8243,-39.20
0.1294,0.8243,39.89
0.1378,0.8243,-36.46
0.1461,0.8243,74.21
0.1545,0.8243,36.94
0.1628,0.8243,-59.78
0.1712,0.8243,-4.00
0.1795,0.8243,18.03
0.1879,0.8243,-92.92
0.1962,0.8243,85.01
0.2046,0.8243,66.27
0.2129,0.8243,-40.47
0.2213,0.8243,10.34
0.2296,0.8243,111.81
0.2380,0.8243,16.44
0.2463,0.8243,29.64
0.2547,0.8243,-84.57
0.2630,0.8243,-69.53
0.2714,0.8243,-87.69
0.2797,0.8243,-1.43
0.2881,0.8243,28.37
0.2965,0.8243,80.51
0.3048,0.8243,-0.43
0.3132,0.8243,43.33
0.3215,0.8243,120.53
0.3299,0.8243,119.12
0.3382,0.8243,-2.70
0.3466,0.8243,-150.57
0.3549,0.8243,25.98
0.3633,0.8243,78.20
0.3716,0.8243,-169.18
0.3800,0.8243,31.39
0.3883,0.8243,66.70
0.3967,0.8243,-148.25
0.4050,0.8243,38.93
0.4134,0.8243,-106.67
0.4217,0.8243,3.03
0.4301,0.8243,-139.44
0.4384,0.8243,85.78
0.4468,0.8243,-39.79
0.4551,0.8243,-96.19
0.4635,0.8243,-123.45
0.4718,0.8243,-169.72
0.4802,0.8243,-101.51
0.4885,0.8243,-50.86
0.4969,0.8243,-17.35
0.5052,0.8243,-129.22
0.5136,0.8243,-167.96
0.5219,0.8243,-92.70
0.5303,0.8243,8.01
0.5386,0.8243,-118.87
0.5470,0.8243,67.05
0.5553,0.8243,-22.62
0.5637,0.8243,-41.26
0.5720,0.8243,-134.97
0.5804,0.8243,-113.46
0.5887,0.8243,-268.23
0.5971,0.8243,-79.30
0.6054,0.8243,-123.73
0.6138,0.8243,-94.57
0.6221,0.8243,-51.39
0.6305,0.8243,-68.64
0.6388,0.8243,15.04
0.6472,0.8243,36.89
0.6555,0.8243,-109.28
0.6639,0.8243,-131.56
0.6722,0.8243,8.14
0.6806,0.8243,30.18
0.6889,0.8243,-84.52
0.6973,0.8243,-154.85
0.7056,0.8243,-22.29
0.7140,0.8243,38.61
0.7223,0.8243,92.48
0.7307,0.8243,-251.99
0.7390,0.8243,79.64
0.7474,0.8243,-107.28
0.7557,0.8243,-5.68
0.7641,0.8243,-143.97
0.7724,0.8243,43.28
0.7808,0.8243,-59.10
0.7891,0.8243,-0.14
0.7975,0.8243,-116.95
0.8058,0.8243,27.94
0.8142,0.8243,110.98
0.8225,0.8243,-6.38
0.8309,0.8243,-64.87
0.8392,0.8243,-54.40
0.8476,0.8243,48.77
0.8559,0.8243,143.43
0.8643,0.8243,52.67
0.8727,0.8243,7.56
0.8810,0.8243,-195.69
0.8894,0.8243,-59.78
0.8977,0.8243,-45.18
0.9061,0.8243,-17.88
0.9144,0.8243,-67.34
0.9228,0.8243,-2.95
0.9311,0.8243,-98.08
0.9395,0.8243,111.36
0.9478,0.8243,4.95
0.9562,0.8243,155.70
0.9645,0.8243,63.20
0.9729,0.8243,-9.68
0.9812,0.8243,135.29
0.9896,0.8243,43.72
0.9979,0.8243,83.57
1.0063,0.8243,-111.09
1.0146,0.8243,41.27
1.0230,0.8243,60.86
1.0313,0.8243,-115.41
1.0397,0.8243,98.35
1.0480,0.8243,-33.56
1.0564,0.8243,-6.29
1.0647,0.8243,23.63
1.0731,0.8243,60.75
1.0814,0.8243,-96.20
1.0898,0.8243,-93.13
1.0981,0.8243,-69.25
1.1065,0.8243,-180.59
1.1148,0.8243,-37.54
1.1232,0.8243,18.28
1.1315,0.8243,78.88
-1.1065,0.8326,18.71
-1.0981,0.8326,50.89
-1.0898,0.8326,117.61
-1.0814,0.8326,102.27
-1.0731,0.8326,-64.04
-1.0647,0.8326,-4.02
-1.0564,0.8326,165.66
-1.0480,0.8326,-103.11
-1.0397,0.8326,16.91
-1.0313,0.8326,-27.74
-1.0230,0.8326,-12.52
-1.0146,0.8326,-22.46
-1.0063,0.8326,93.49
-0.9979,0.8326,26.05
-0.9896,0.8326,15.73
-0.9812,0.8326,96.24
-0.9729,0.8326,88.87
-0.9645,0.8326,-37.98
-0.9562,0.8326,-71.41
-0.9478,0.8326,30.54
-0.9395,0.8326,-163.95
-0.9311,0.8326,-25.75
-0.9228,0.8326,-108.36
-0.9144,0.8326,92.84
-0.9061,0.8326,38.49
-0.8977,0.8326,47.95
-0.8894,0.8326,44.79
-0.8810,0.8326,-71.03
-0.8727,0.8326,-106.31
-0.8643,0.8326,-29.25
-0.8559,0.8326,110.49
-0.8476,0.8326,97.96
-0.8392,0.8326,34.52
-0.8309,0.8326,26.26
-0.8225,0.8326,-116.75
-0.8142,0.8326,-17.32
